seed,epoch,train_loss,validation_accuracy,learning_rate
7,122,0.5951192973242866,0.9156,0.03306310398773545
7,123,0.5931263464397855,0.9082,0.03232625781103717
7,124,0.5893990389082167,0.905,0.03159377236576613
7,125,0.5850546173413594,0.9016,0.030865828381745543
7,126,0.5864334249284532,0.9098,0.03014260546826098
7,127,0.5865206216070387,0.9216,0.02942428206974458
7,128,0.5810819774627686,0.9018,0.028711035421746387
7,129,0.5835146497620477,0.9082,0.02800304150720426
7,130,0.5774321546554565,0.9108,0.02730047501302268
7,131,0.5765254223187765,0.911,0.026603509286971357
7,132,0.5690885512669881,0.8986,0.025912316294914244
7,133,0.5742844120661418,0.8688,0.025227066578379632
7,134,0.5687205472310384,0.895,0.024547929212481445
7,135,0.5659867552333407,0.9096,0.02387507176420257
7,136,0.5608064119444953,0.9212,0.023208660251050166
7,137,0.5583378732363383,0.9136,0.022548859100093414
7,138,0.5615984830962287,0.9106,0.021895831107393474
7,139,0.5600415099673801,0.916,0.02124973739783608
7,140,0.5551873879114787,0.9226,0.02061073738537636
7,141,0.5544689866913689,0.9218,0.019978988733705814
7,142,0.5519103880352444,0.9144,0.01935464731735118
7,143,0.5503547149128384,0.9204,0.018737867183214747
7,144,0.5479337038040161,0.9164,0.01812880051256552
7,145,0.5474943814489577,0.9232,0.017527597583490827
7,146,0.5459266676266988,0.9294,0.01693440673381742
7,147,0.5395088099585639,0.9286,0.016349374324511334
7,148,0.5377883431222704,0.9316,0.01577264470356557
7,149,0.5381204637315539,0.9286,0.01520436017038429
7,150,0.5334091150707668,0.9148,0.014644660940672632
7,151,0.534118854077657,0.9332,0.01409368511184057
7,152,0.5307297612720066,0.9264,0.013551568628929438
7,153,0.5295500414742363,0.9318,0.013018445251069516
7,154,0.5288137580341763,0.9332,0.012494446518477026
7,155,0.5240637570699056,0.9316,0.011979701719998459
7,156,0.5244248775694106,0.9266,0.011474337861210548
7,157,0.5240843200047811,0.929,0.010978479633083526
7,158,0.5186134651607938,0.9328,0.010492249381215483
7,159,0.5180552804629008,0.9292,0.010015767075645474
7,160,0.5173903239462111,0.9358,0.009549150281252637
7,161,0.516999525642395,0.9352,0.00909251412874884
7,162,0.515211294915941,0.9354,0.008645971286271918
7,163,0.5129117949485779,0.9348,0.008209631931586501
7,164,0.5100239268196953,0.9406,0.0077836037248992605
7,165,0.5104250761138068,0.9342,0.0073679917822954055
7,166,0.5083998639212715,0.9432,0.006962898649802815
7,167,0.5091385757870144,0.944,0.006568424278090438
7,168,0.5069148598776924,0.9424,0.006184665997806824
7,169,0.505353376589881,0.941,0.00581171849556533
7,170,0.5049506538709004,0.9456,0.0054496737905816136
7,171,0.5038374230808682,0.9448,0.005098621211969226
7,172,0.5033199983066983,0.947,0.004758647376699035
7,173,0.502589519352383,0.9464,0.00442983616822775
7,174,0.5027976815011767,0.9496,0.004112268715800957
7,175,0.5023763183169895,0.9478,0.003806023374435677
7,176,0.5020782188415527,0.9502,0.003511175705587435
7,177,0.5019225051773919,0.9504,0.0032277984585066333
7,178,0.5016795062171089,0.9484,0.002955961552288729
7,179,0.5015301241450839,0.9484,0.0026957320586227366
7,180,0.5013837112320794,0.9504,0.002447174185242325
7,181,0.5012952230453491,0.9522,0.0022103492600834954
7,182,0.5012711928261651,0.9516,0.0019853157161528537
7,183,0.5013406286239624,0.9518,0.001772129077110103
7,184,0.5012653301344977,0.9514,0.0015708419435684529
7,185,0.5012723333782619,0.9524,0.0013815039801161732
7,186,0.5010877601093716,0.9528,0.0012041619030626347
7,187,0.5011363922542996,0.9524,0.0010388594689117077
7,188,0.5012250084559122,0.9524,0.0008856374635655645
7,189,0.5011850287331475,0.9524,0.000744533692261307
7,190,0.5011194054073758,0.9526,0.0006155829702431174
7,191,0.5010709261576335,0.9532,0.0004988171141721235
7,192,0.5010418225606282,0.953,0.00039426493427611206
7,193,0.5009982673433092,0.953,0.00030195222724102046
7,194,0.5009978221469455,0.9536,0.00022190176984600036
7,195,0.5010167403221131,0.9534,0.00015413331334360192
7,196,0.501072577518887,0.9534,9.866357858642213e-05
7,197,0.5010438104735481,0.953,5.5506251901504864e-05
7,198,0.5010780323558384,0.9528,2.4671981713420017e-05
7,199,0.5010267612351311,0.9512,6.168375916970619e-06
7,200,0.501064896191491,0.952,0.0
